id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_2208,Schriftsteller,der,-,,B1,noun,yes,yes,no,,78,"der Schriftsteller, -",
b1_2209,Schriftstellerin,die,-nen,,B1,noun,yes,yes,no,,78,"die Schriftstellerin, -nen",
b1_2210,Schritt,der,-e,,B1,noun,yes,yes,no,,78,"der Schritt, -e",
b1_2211,Schuh,der,-e,,B1,noun,yes,yes,no,,78,"der Schuh, -e",
b1_2212,Schuld,die,,,B1,noun,yes,yes,no,,78,die Schuld,
b1_2214,Schulden (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,78,die Schulden (Pl.),
b1_2216,Schule,die,-n,,B1,noun,yes,yes,no,,78,"die Schule, -n",
b1_2217,Schularbeit,die,-en (A),,B1,noun,yes,yes,yes,regional_variant,78,"die Schularbeit, -en (A) →",regional_variant_or_reference
b1_2218,Schüler,der,-,,B1,noun,yes,yes,no,,78,"der Schüler, -",
b1_2219,Schülerin,die,-nen,,B1,noun,yes,yes,no,,78,"die Schülerin, -nen",
b1_2220,Schulter,die,-n,,B1,noun,yes,yes,no,,78,"die Schulter, -n",
b1_2221,Schüssel,die,-n,,B1,noun,yes,yes,no,,78,"die Schüssel, -n",
b1_2225,Schnitzel,das,-,,B1,noun,yes,yes,no,,78,"das Schnitzel, -",
b1_2226,Schnupfen,der,,,B1,noun,yes,yes,no,,78,der Schnupfen,
b1_2227,Schokolade,die,,,B1,noun,yes,yes,no,,78,die Schokolade,
b1_2230,Schrank,der,"¨-e (D, CH)",,B1,noun,yes,yes,yes,regional_variant,78,"der Schrank, ¨-e (D, CH) →",regional_variant_or_reference
b1_2231,Schreck(en),der,,,B1,noun,yes,yes,no,,78,der Schreck(en),
b1_2235,Sehenswürdigkeit,die,-en,,B1,noun,yes,yes,no,,79,"die Sehenswürdigkeit, -en",
b1_2237,Seife,die,-n,,B1,noun,yes,yes,no,,79,"die Seife, -n",
b1_2241,Seite,die,-n,,B1,noun,yes,yes,no,,79,"die Seite, -n",
b1_2242,Sekretär,der,-e,,B1,noun,yes,yes,no,,79,"der Sekretär, -e",
b1_2243,Sekretärin,die,-nen,,B1,noun,yes,yes,no,,79,"die Sekretärin, -nen",
b1_2249,Schutz,der,,,B1,noun,yes,yes,no,,79,der Schutz,
b1_2251,Schwammerl,das,-n (A),,B1,noun,yes,yes,yes,regional_variant,79,"das Schwammerl, -n (A) →",regional_variant_or_reference
b1_2254,Schwangerschaft,die,-en,,B1,noun,yes,yes,no,,79,"die Schwangerschaft, -en",
b1_2257,Schwester,die,-n,,B1,noun,yes,yes,no,,79,"die Schwester, -n",
b1_2260,Schwierigkeit,die,-en,,B1,noun,yes,yes,no,,79,"die Schwierigkeit, -en",
b1_2262,Schwimmbad,das,¨-er,,B1,noun,yes,yes,no,,79,"das Schwimmbad, ¨-er",
b1_2264,See,der,-n,,B1,noun,yes,yes,no,,79,"der See, -n",
b1_2265,See,die,,,B1,noun,yes,yes,no,,79,die See,
b1_2266,Nord-/Ostsee,die,,,B1,noun,yes,yes,yes,multiple_forms,79,die Nord-/Ostsee,
b1_2270,Sieg,der,-e,,B1,noun,yes,yes,no,,80,"der Sieg, -e",
b1_2271,Sieger,der,-,,B1,noun,yes,yes,no,,80,"der Sieger, -",
b1_2272,Siegerin,die,-nen,,B1,noun,yes,yes,no,,80,"die Siegerin, -nen",
b1_2275,Sinn,der,,,B1,noun,yes,yes,no,,80,der Sinn,
b1_2278,Situation,die,-en,,B1,noun,yes,yes,no,,80,"die Situation, -en",
b1_2280,Sitz,der,-e,,B1,noun,yes,yes,no,,80,"der Sitz, -e",
b1_2281,Ski/Schi,der,-er/-,,B1,noun,yes,yes,yes,multiple_forms,80,"der Ski/Schi, -er/-",
b1_2286,Semester,das,-,,B1,noun,yes,yes,no,,80,"das Semester, -",
b1_2287,Seminar,das,-e,,B1,noun,yes,yes,no,,80,"das Seminar, -e",
b1_2288,Semmel,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,80,"die Semmel, -n (A) →D:",regional_variant_or_reference
b1_2291,Sender,der,-,,B1,noun,yes,yes,no,,80,"der Sender, -",
b1_2292,Sendung,die,-en,,B1,noun,yes,yes,no,,80,"die Sendung, -en",
b1_2293,Senioren (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,80,die Senioren (Pl.),
b1_2295,Serie,die,-n,,B1,noun,yes,yes,no,,80,"die Serie, -n",
b1_2296,Service,der,,,B1,noun,yes,yes,no,,80,der Service,
b1_2297,Serviceangestellte,der,-n,,B1,noun,yes,yes,no,,80,"der Serviceangestellte, -n",
b1_2298,Serviceangestellte,die,-,,B1,noun,yes,yes,no,,80,"die Serviceangestellte, -",
b1_2301,Sessel,der,"- (D, CH)",,B1,noun,yes,yes,yes,regional_variant,80,"der Sessel, - (D, CH) →A,",regional_variant_or_reference
b1_2304,Sicherheit,die,-en,,B1,noun,yes,yes,no,,80,"die Sicherheit, -en",
b1_2306,Souvenir,das,-s,,B1,noun,yes,yes,no,,81,"das Souvenir, -s",
b1_2312,Sozialarbeiter,der,-,,B1,noun,yes,yes,no,,81,"der Sozialarbeiter, -",
b1_2313,Sozialarbeiterin,die,-nen,,B1,noun,yes,yes,no,,81,"die Sozialarbeiterin, -nen",
b1_2317,Spaß,der,,,B1,noun,yes,yes,no,,81,der Spaß,
b1_2321,Spaziergang,der,¨-e,,B1,noun,yes,yes,no,,81,"der Spaziergang, ¨-e",
b1_2323,Socke,die,-n,,B1,noun,yes,yes,no,,81,"die Socke, -n",
b1_2325,Sofa,das,-s,,B1,noun,yes,yes,no,,81,"das Sofa, -s",
b1_2329,Sohn,der,¨-e,,B1,noun,yes,yes,no,,81,"der Sohn, ¨-e",
b1_2334,Sonderangebot,das,-e,,B1,noun,yes,yes,no,,81,"das Sonderangebot, -e",
b1_2336,Sonne,die,,,B1,noun,yes,yes,no,,81,die Sonne,
b1_2340,Sorge,die,-n,,B1,noun,yes,yes,no,,81,"die Sorge, -n",
b1_2341,Soße/Sauce,die,-n,,B1,noun,yes,yes,yes,multiple_forms,81,"die Soße/Sauce, -n",
b1_2342,Sprechstunde,die,-n,,B1,noun,yes,yes,yes,regional_variant,82,"die Sprechstunde, -n →A:",regional_variant_or_reference
b1_2344,Spritze,die,-n,,B1,noun,yes,yes,no,,82,"die Spritze, -n",
b1_2346,Spur,die,-en,,B1,noun,yes,yes,no,,82,"die Spur, -en",
b1_2348,Stadion,das,Stadien,,B1,noun,yes,yes,no,,82,"das Stadion, Stadien",
b1_2349,Stadt,die,¨-e,,B1,noun,yes,yes,no,,82,"die Stadt, ¨-e",
b1_2351,Stadtplan,der,¨-e,,B1,noun,yes,yes,no,,82,"der Stadtplan, ¨-e",
b1_2354,Standpunkt,der,-e,,B1,noun,yes,yes,no,,82,"der Standpunkt, -e",
b1_2355,Star,der,-s,,B1,noun,yes,yes,no,,82,"der Star, -s",
b1_2359,Speisekarte,die,-n,,B1,noun,yes,yes,no,,82,"die Speisekarte, -n",
b1_2360,Speisewagen,der,-,,B1,noun,yes,yes,no,,82,"der Speisewagen, -",
b1_2362,Spezialist,der,-en,,B1,noun,yes,yes,no,,82,"der Spezialist, -en",
b1_2363,Spezialistin,die,-nen,,B1,noun,yes,yes,no,,82,"die Spezialistin, -nen",
b1_2365,Spiegel,der,-,,B1,noun,yes,yes,no,,82,"der Spiegel, -",
b1_2367,Spiel,das,-e,,B1,noun,yes,yes,no,,82,"das Spiel, -e",
b1_2368,Spieler,der,-,,B1,noun,yes,yes,no,,82,"der Spieler, -",
b1_2369,Spielerin,die,-nen,,B1,noun,yes,yes,no,,82,"die Spielerin, -nen",
b1_2370,Spielplatz,der,¨-e,,B1,noun,yes,yes,no,,82,"der Spielplatz, ¨-e",
b1_2371,Spielzeug,das,-e,,B1,noun,yes,yes,no,,82,"das Spielzeug, -e",
b1_2373,Sport,der,,,B1,noun,yes,yes,no,,82,der Sport,
b1_2374,Sportart,die,-en,,B1,noun,yes,yes,no,,82,"die Sportart, -en",
b1_2375,Sportler,der,-,,B1,noun,yes,yes,no,,82,"der Sportler, -",
b1_2376,Sportlerin,die,-nen,,B1,noun,yes,yes,no,,82,"die Sportlerin, -nen",
b1_2378,Sprache,die,-n,,B1,noun,yes,yes,no,,82,"die Sprache, -n",
b1_2379,Fremdsprache,die,-n,,B1,noun,yes,yes,no,,82,"die Fremdsprache, -n",
b1_2380,Muttersprache,die,-n,,B1,noun,yes,yes,no,,82,"die Muttersprache, -n",
b1_2381,Zweitsprache,die,-n,,B1,noun,yes,yes,no,,82,"die Zweitsprache, -n",
b1_2383,Stadt.,der,,,B1,noun,yes,yes,no,,82,der Stadt.,
b1_2385,Stein,der,-e,,B1,noun,yes,yes,no,,83,"der Stein, -e",
b1_2386,Stelle,die,-n,,B1,noun,yes,yes,no,,83,"die Stelle, -n",
b1_2388,Stempel,der,-,,B1,noun,yes,yes,no,,83,"der Stempel, -",
b1_2390,Stern,der,-e,,B1,noun,yes,yes,no,,83,"der Stern, -e",
b1_2391,Steuer,die,-n,,B1,noun,yes,yes,no,,83,"die Steuer, -n",
b1_2392,Steward,der,-s,,B1,noun,yes,yes,no,,83,"der Steward, -s",
b1_2393,Stewardess,die,-en,,B1,noun,yes,yes,no,,83,"die Stewardess, -en",
b1_2394,Stift,der,-e,,B1,noun,yes,yes,no,,83,"der Stift, -e",
b1_2395,Stil,der,-e,,B1,noun,yes,yes,no,,83,"der Stil, -e",
b1_2398,Stiefel,der,-,,B1,noun,yes,yes,no,,83,"der Stiefel, -",
b1_2399,Stiege,die,-n (A),,B1,noun,yes,yes,yes,regional_variant,83,"die Stiege, -n (A) →D, CH:",regional_variant_or_reference
b1_2401,Stiegenhaus,das,¨-er (A),,B1,noun,yes,yes,no,,83,"das Stiegenhaus, ¨-er (A)",regional_variant_or_reference
b1_2402,Start,der,-s,,B1,noun,yes,yes,no,,83,"der Start, -s",
b1_2403,Station,die,-en,,B1,noun,yes,yes,no,,83,"die Station, -en",
b1_2404,Statistik,die,-en,,B1,noun,yes,yes,no,,83,"die Statistik, -en",
b1_2408,Stau,der,-s,,B1,noun,yes,yes,no,,83,"der Stau, -s",
b1_2409,Staub,der,,,B1,noun,yes,yes,no,,83,der Staub,
b1_2413,Steckdose,die,-n,,B1,noun,yes,yes,no,,83,"die Steckdose, -n",
b1_2414,Stecker,der,-,,B1,noun,yes,yes,no,,83,"der Stecker, -",
b1_2419,Streichholz,das,¨-er,,B1,noun,yes,yes,yes,regional_variant,84,"das Streichholz, ¨-er →",regional_variant_or_reference
b1_2422,Streik,der,-s,,B1,noun,yes,yes,no,,84,"der Streik, -s",
b1_2423,Streit,der,,,B1,noun,yes,yes,no,,84,der Streit,
b1_2425,Stress,der,,,B1,noun,yes,yes,no,,84,der Stress,
b1_2426,Strom,der,,,B1,noun,yes,yes,no,,84,der Strom,
b1_2427,Strumpf,der,¨-e,,B1,noun,yes,yes,no,,84,"der Strumpf, ¨-e",
b1_2428,Stück/-stück,das,-e,,B1,noun,yes,yes,yes,multiple_forms,84,"das Stück/-stück, -e",
b1_2429,Studie,die,-n,,B1,noun,yes,yes,no,,84,"die Studie, -n",
b1_2431,Student,der,-en,,B1,noun,yes,yes,no,,84,"der Student, -en",
b1_2432,Studentin,die,-nen,,B1,noun,yes,yes,no,,84,"die Studentin, -nen",
b1_2433,Studierende,der,-n,,B1,noun,yes,yes,no,,84,"der Studierende, -n",
b1_2434,Studierende,die,-n,,B1,noun,yes,yes,no,,84,"die Studierende, -n",
b1_2435,Studium,das,Studien,,B1,noun,yes,yes,no,,84,"das Studium, Studien",
b1_2436,Studio,das,-s,,B1,noun,yes,yes,no,,84,"das Studio, -s",
b1_2437,Stufe,die,-n,,B1,noun,yes,yes,no,,84,"die Stufe, -n",
b1_2438,Stuhl,der,¨-e,,B1,noun,yes,yes,no,,84,"der Stuhl, ¨-e",
b1_2440,Stimme,die,-n,,B1,noun,yes,yes,no,,84,"die Stimme, -n",
b1_2442,Stimmung,die,-en,,B1,noun,yes,yes,no,,84,"die Stimmung, -en",
b1_2444,Stock,der,CH: Etage,,B1,noun,yes,yes,yes,regional_variant,84,"der Stock →D, CH: Etage",regional_variant_or_reference
b1_2445,Stockwerk,das,-e,,B1,noun,yes,yes,no,,84,"das Stockwerk, -e",
b1_2446,Stoff,der,-e,,B1,noun,yes,yes,no,,84,"der Stoff, -e",
b1_2450,Störung,die,-en,,B1,noun,yes,yes,no,,84,"die Störung, -en",
b1_2451,Strafe,die,-n,,B1,noun,yes,yes,no,,84,"die Strafe, -n",
b1_2453,Strafzettel,der,-,,B1,noun,yes,yes,no,,84,"der Strafzettel, -",
b1_2454,Strand,der,¨-e,,B1,noun,yes,yes,no,,84,"der Strand, ¨-e",
b1_2455,Straße,die,-n,,B1,noun,yes,yes,no,,84,"die Straße, -n",
b1_2457,Strecke,die,-n,,B1,noun,yes,yes,no,,84,"die Strecke, -n",
b1_2458,Tabelle,die,-n,,B1,noun,yes,yes,no,,85,"die Tabelle, -n",
b1_2459,Tablette,die,-n,,B1,noun,yes,yes,no,,85,"die Tablette, -n",
b1_2460,Tafel,die,-n,,B1,noun,yes,yes,no,,85,"die Tafel, -n",
b1_2461,Tagesablauf,der,¨-e,,B1,noun,yes,yes,no,,85,"der Tagesablauf, ¨-e",
b1_2462,Tal,das,¨-er,,B1,noun,yes,yes,no,,85,"das Tal, ¨-er",
b1_2463,Talent,das,-e,,B1,noun,yes,yes,no,,85,"das Talent, -e",
b1_2465,Tankstelle,die,-n,,B1,noun,yes,yes,no,,85,"die Tankstelle, -n",
b1_2466,Tante,die,-n,,B1,noun,yes,yes,no,,85,"die Tante, -n",
b1_2468,Tanz,der,¨-e,,B1,noun,yes,yes,no,,85,"der Tanz, ¨-e",
b1_2469,Tasche,die,-n,,B1,noun,yes,yes,no,,85,"die Tasche, -n",
b1_2470,Taschengeld,das,-er,,B1,noun,yes,yes,no,,85,"das Taschengeld, -er",
b1_2471,Taschentuch,das,¨-er,,B1,noun,yes,yes,no,,85,"das Taschentuch, ¨-er",
b1_2472,Tasse,die,-n,,B1,noun,yes,yes,no,,85,"die Tasse, -n",
b1_2473,Tastatur,die,-en,,B1,noun,yes,yes,no,,85,"die Tastatur, -en",
b1_2474,Taste,die,-n,,B1,noun,yes,yes,no,,85,"die Taste, -n",
b1_2475,Tat,die,-en,,B1,noun,yes,yes,no,,85,"die Tat, -en",
b1_2476,Täter,der,-,,B1,noun,yes,yes,no,,85,"der Täter, -",
b1_2477,Täterin,die,-nen,,B1,noun,yes,yes,no,,85,"die Täterin, -nen",
b1_2478,Tätigkeit,die,-en,,B1,noun,yes,yes,no,,85,"die Tätigkeit, -en",
b1_2479,Stunde,die,-n,,B1,noun,yes,yes,no,,85,"die Stunde, -n",
b1_2480,Sturm,der,¨-e,,B1,noun,yes,yes,no,,85,"der Sturm, ¨-e",
b1_2483,Sucht,die,¨-e,,B1,noun,yes,yes,no,,85,"die Sucht, ¨-e",
b1_2485,Suchtmittel,das,-,,B1,noun,yes,yes,no,,85,"das Suchtmittel, -",
b1_2486,Summe,die,-n,,B1,noun,yes,yes,no,,85,"die Summe, -n",
b1_2488,Supermarkt,der,¨-e,,B1,noun,yes,yes,no,,85,"der Supermarkt, ¨-e",
b1_2489,Suppe,die,-n,,B1,noun,yes,yes,no,,85,"die Suppe, -n",
b1_2491,Symbol,das,-e,,B1,noun,yes,yes,no,,85,"das Symbol, -e",
b1_2493,System,das,-e,,B1,noun,yes,yes,no,,85,"das System, -e",
b1_2494,Szene,die,-n,,B1,noun,yes,yes,no,,85,"die Szene, -n",
b1_2495,Tafel.,die,,,B1,noun,yes,yes,no,,85,die Tafel.,
b1_2497,Telefon,das,-e,,B1,noun,yes,yes,no,,86,"das Telefon, -e",
b1_2498,Teller,der,-,,B1,noun,yes,yes,no,,86,"der Teller, -",
b1_2499,Temperatur,die,-en,,B1,noun,yes,yes,no,,86,"die Temperatur, -en",
b1_2500,Tempo,das,,,B1,noun,yes,yes,no,,86,das Tempo,
b1_2501,Tennis,das,,,B1,noun,yes,yes,no,,86,das Tennis,
b1_2502,Teppich,der,-e,,B1,noun,yes,yes,no,,86,"der Teppich, -e",
b1_2503,Termin,der,-e,,B1,noun,yes,yes,no,,86,"der Termin, -e",
b1_2504,Terminkalender,der,-,,B1,noun,yes,yes,no,,86,"der Terminkalender, -",
b1_2505,Terrasse,die,-n,,B1,noun,yes,yes,no,,86,"die Terrasse, -n",
b1_2507,Test,der,-s,,B1,noun,yes,yes,no,,86,"der Test, -s",
b1_2509,Text,der,-e,,B1,noun,yes,yes,no,,86,"der Text, -e",
b1_2510,Theater,das,-,,B1,noun,yes,yes,no,,86,"das Theater, -",
b1_2511,Thema,das,Themen,,B1,noun,yes,yes,no,,86,"das Thema, Themen",
b1_2513,Theorie,die,-n,,B1,noun,yes,yes,no,,86,"die Theorie, -n",
b1_2514,Therapie,die,-n,,B1,noun,yes,yes,no,,86,"die Therapie, -n",
b1_2515,Ticket,das,-s,,B1,noun,yes,yes,no,,86,"das Ticket, -s",
b1_2517,Tier,das,-e,,B1,noun,yes,yes,no,,86,"das Tier, -e",
b1_2518,Tatsache,die,-n,,B1,noun,yes,yes,no,,86,"die Tatsache, -n",
b1_2523,Technik,die,-en,,B1,noun,yes,yes,no,,86,"die Technik, -en",
b1_2525,Technologie,die,-n,,B1,noun,yes,yes,no,,86,"die Technologie, -n",
b1_2526,Tee,der,,,B1,noun,yes,yes,no,,86,der Tee,
b1_2529,Teil,das,-e,,B1,noun,yes,yes,no,,86,"das Teil, -e",
b1_2530,Teil,der,-e,,B1,noun,yes,yes,no,,86,"der Teil, -e",
b1_2531,Teilzeit,die,,,B1,noun,yes,yes,no,,86,die Teilzeit,
b1_2533,Teilnahme,die,-n,,B1,noun,yes,yes,no,,86,"die Teilnahme, -n",
b1_2534,Teilnehmer,der,-,,B1,noun,yes,yes,no,,86,"der Teilnehmer, -",
b1_2535,Teilnehmerin,die,-nen,,B1,noun,yes,yes,no,,86,"die Teilnehmerin, -nen",
b1_2537,Tradition,die,-en,,B1,noun,yes,yes,no,,87,"die Tradition, -en",
b1_2541,Trainer,der,-,,B1,noun,yes,yes,no,,87,"der Trainer, -",
b1_2542,Trainerin,die,-nen,,B1,noun,yes,yes,no,,87,"die Trainerin, -nen",
b1_2543,Training,das,-s,,B1,noun,yes,yes,no,,87,"das Training, -s",
b1_2544,Tram,das,-s,,B1,noun,yes,yes,yes,regional_variant,87,"das Tram, -s →D,",regional_variant_or_reference
b1_2545,Träne,die,-n,,B1,noun,yes,yes,no,,87,"die Träne, -n",
b1_2548,Transport,der,-e,,B1,noun,yes,yes,no,,87,"der Transport, -e",
b1_2550,Traum,der,¨-e,,B1,noun,yes,yes,no,,87,"der Traum, ¨-e",
b1_2554,Treffpunkt,der,-e,,B1,noun,yes,yes,no,,87,"der Treffpunkt, -e",
b1_2556,Trennung,die,-en,,B1,noun,yes,yes,no,,87,"die Trennung, -en",
b1_2558,Haustier,das,-e,,B1,noun,yes,yes,no,,87,"das Haustier, -e",
b1_2559,Tierpark,der,-s,,B1,noun,yes,yes,no,,87,"der Tierpark, -s",
b1_2560,Tipp,der,-s,,B1,noun,yes,yes,no,,87,"der Tipp, -s",
b1_2562,Tisch,der,-e,,B1,noun,yes,yes,no,,87,"der Tisch, -e",
b1_2563,Titel,der,-,,B1,noun,yes,yes,no,,87,"der Titel, -",
b1_2564,Tochter,die,¨-,,B1,noun,yes,yes,no,,87,"die Tochter, ¨-",
b1_2565,Tod,der,,,B1,noun,yes,yes,no,,87,der Tod,
b1_2567,Toilette,die,-n,,B1,noun,yes,yes,no,,87,"die Toilette, -n",
b1_2570,Tomate,die,-n,,B1,noun,yes,yes,yes,regional_variant,87,"die Tomate, -n →A: Pa-",regional_variant_or_reference
b1_2572,Topf,der,"¨-e (D, A)",,B1,noun,yes,yes,yes,regional_variant,87,"der Topf, ¨-e (D, A) →CH:",regional_variant_or_reference
b1_2574,Tor,das,-e,,B1,noun,yes,yes,no,,87,"das Tor, -e",
b1_2575,Torte,die,-n,,B1,noun,yes,yes,no,,87,"die Torte, -n",
b1_2577,Tote,der,-n,,B1,noun,yes,yes,no,,87,"der Tote, -n",
b1_2578,Tote,die,-n,,B1,noun,yes,yes,no,,87,"die Tote, -n",
b1_2580,Tourismus,der,,,B1,noun,yes,yes,no,,87,der Tourismus,
b1_2581,Tourist,der,-en,,B1,noun,yes,yes,no,,87,"der Tourist, -en",
b1_2582,Touristin,die,-nen,,B1,noun,yes,yes,no,,87,"die Touristin, -nen",
b1_2583,Tüte,die,-n,,B1,noun,yes,yes,no,,88,"die Tüte, -n",
b1_2584,Typ,der,-en,,B1,noun,yes,yes,no,,88,"der Typ, -en",
b1_2587,Übung,die,-en,,B1,noun,yes,yes,no,,88,"die Übung, -en",
b1_2594,Treppe,die,"-n (D, CH)",,B1,noun,yes,yes,yes,regional_variant,88,"die Treppe, -n (D, CH) →A:",regional_variant_or_reference
b1_2596,Treppenhaus,das,"¨-er (D,",,B1,noun,yes,yes,no,,88,"das Treppenhaus, ¨-er (D,",
b1_2601,Trinkgeld,das,-er,,B1,noun,yes,yes,no,,88,"das Trinkgeld, -er",
b1_2604,Tropfen (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,88,die Tropfen (Pl.),
b1_2605,Trottoir,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,88,"das Trottoir, -s (CH) →",regional_variant_or_reference
b1_2609,Tuch,das,¨-er,,B1,noun,yes,yes,no,,88,"das Tuch, ¨-er",
b1_2611,Tür,die,-en,,B1,noun,yes,yes,no,,88,"die Tür, -en",
b1_2612,Turm,der,¨-e,,B1,noun,yes,yes,no,,88,"der Turm, ¨-e",
b1_2614,Überzeugung,die,-en,,B1,noun,yes,yes,no,,89,"die Überzeugung, -en",
b1_2618,Ufer,das,-,,B1,noun,yes,yes,no,,89,"das Ufer, -",
b1_2619,Uhr,die,-en,,B1,noun,yes,yes,no,,89,"die Uhr, -en",
b1_2623,Umfrage,die,-n,,B1,noun,yes,yes,no,,89,"die Umfrage, -n",
b1_2624,Umgebung,die,-en,,B1,noun,yes,yes,no,,89,"die Umgebung, -en",
b1_2627,Umleitung,die,-en,,B1,noun,yes,yes,no,,89,"die Umleitung, -en",
b1_2632,Übernachtung,die,-en,,B1,noun,yes,yes,no,,89,"die Übernachtung, -en",
b1_2637,Überraschung,die,-en,,B1,noun,yes,yes,no,,89,"die Überraschung,-en",
b1_2639,Überschrift,die,-en,,B1,noun,yes,yes,no,,89,"die Überschrift, -en",
b1_2641,Übersetzer,der,-,,B1,noun,yes,yes,no,,89,"der Übersetzer, -",
b1_2642,Übersetzerin,die,-nen,,B1,noun,yes,yes,no,,89,"die Übersetzerin, -nen",
b1_2643,Übersetzung,die,-en,,B1,noun,yes,yes,no,,89,"die Übersetzung, -en",
b1_2644,Überstunde,die,-n,,B1,noun,yes,yes,no,,89,"die Überstunde, -n",
b1_2647,Überweisung,die,- en,,B1,noun,yes,yes,no,,89,"die Überweisung, - en",
b1_2648,Uniform,die,-en,,B1,noun,yes,yes,no,,90,"die Uniform, -en",
b1_2649,Universität,die,-en,,B1,noun,yes,yes,no,,90,"die Universität, -en",
b1_2654,Unterhaltung,die,-en,,B1,noun,yes,yes,no,,90,"die Unterhaltung, -en",
b1_2655,Unterkunft,die,¨-e,,B1,noun,yes,yes,no,,90,"die Unterkunft, ¨-e",
b1_2656,Unterlagen (Pl.),die,,,B1,noun,yes,yes,yes,multi_word_expression,90,die Unterlagen (Pl.),
b1_2659,Unternehmer,der,-,,B1,noun,yes,yes,no,,90,"der Unternehmer, -",
b1_2660,Unternehmerin,die,-nen,,B1,noun,yes,yes,no,,90,"die Unternehmerin, -nen",
b1_2662,Unterricht,der,,,B1,noun,yes,yes,no,,90,der Unterricht,
b1_2665,Unterschied,der,-e,,B1,noun,yes,yes,no,,90,"der Unterschied, -e",
b1_2668,Umtausch,der,¨-e,,B1,noun,yes,yes,no,,90,"der Umtausch, ¨-e",
b1_2669,Umwelt,die,,,B1,noun,yes,yes,no,,90,die Umwelt,
b1_2670,Umweltschutz,der,,,B1,noun,yes,yes,no,,90,der Umweltschutz,
b1_2671,Umweltver-,die,,,B1,noun,yes,yes,no,,90,die Umweltver-,
b1_2674,Umzug,der,¨-e,,B1,noun,yes,yes,no,,90,"der Umzug, ¨-e",
b1_2679,Unfall,der,¨-e,,B1,noun,yes,yes,no,,90,"der Unfall, ¨-e",
b1_2683,Unglück,das,-e,,B1,noun,yes,yes,no,,90,"das Unglück, -e",
b1_2686,Vase,die,-n,,B1,noun,yes,yes,no,,91,"die Vase, -n",
b1_2687,Vater,der,¨-,,B1,noun,yes,yes,no,,91,"der Vater, ¨-",
b1_2689,Velo,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,91,"das Velo, -s (CH) →",regional_variant_or_reference
b1_2692,Verabredung,die,-en,,B1,noun,yes,yes,no,,91,"die Verabredung, -en",
b1_2693,Abschied,der,-e,,B1,noun,yes,yes,no,,91,"der Abschied, -e",
b1_2694,Veranstaltung,die,-en,,B1,noun,yes,yes,no,,91,"die Veranstaltung, -en",
b1_2696,Verantwortung,die,,,B1,noun,yes,yes,no,,91,die Verantwortung,
b1_2698,Verbot,das,-e,,B1,noun,yes,yes,no,,91,"das Verbot, -e",
b1_2703,Unterschrift,die,-en,,B1,noun,yes,yes,no,,91,"die Unterschrift, -en",
b1_2706,Unterstützung,die,-en,,B1,noun,yes,yes,no,,91,"die Unterstützung, -en",
b1_2708,Untersuchung,die,-en,,B1,noun,yes,yes,no,,91,"die Untersuchung, -en",
b1_2710,Urkunde,die,-n,,B1,noun,yes,yes,no,,91,"die Urkunde, -n",
b1_2711,Urlaub,der,"-e (D, A)",,B1,noun,yes,yes,yes,regional_variant,91,"der Urlaub, -e (D, A) →CH:",regional_variant_or_reference
b1_2713,Ursache,die,-n,,B1,noun,yes,yes,no,,91,"die Ursache, -n",
b1_2716,Urteil,das,-e,,B1,noun,yes,yes,no,,91,"das Urteil, -e",
b1_2718,Vergnügen,das,-,,B1,noun,yes,yes,no,,92,"das Vergnügen, -",
b1_2723,Verhalten,das,,,B1,noun,yes,yes,no,,92,das Verhalten,
b1_2724,Verhältnis,das,-se,,B1,noun,yes,yes,no,,92,"das Verhältnis, -se",
b1_2728,Verkäufer,der,-,,B1,noun,yes,yes,no,,92,"der Verkäufer, -",
b1_2729,Verkäuferin,die,-nen,,B1,noun,yes,yes,no,,92,"die Verkäuferin, -nen",
b1_2730,Verkehr,der,,,B1,noun,yes,yes,no,,92,der Verkehr,
b1_2731,Verkehrsmittel,das,-,,B1,noun,yes,yes,no,,92,"das Verkehrsmittel, -",
b1_2732,Verlag,der,-e (A: ¨-e),,B1,noun,yes,yes,no,,92,"der Verlag, -e (A: ¨-e)",
b1_2736,Verbindung,die,-en,,B1,noun,yes,yes,no,,92,"die Verbindung, -en",
b1_2738,Verbrecher,der,-,,B1,noun,yes,yes,no,,92,"der Verbrecher, -",
b1_2739,Verbrecherin,die,-nen,,B1,noun,yes,yes,no,,92,"die Verbrecherin, -nen",
b1_2741,Verdacht,der,,,B1,noun,yes,yes,no,,92,der Verdacht,
b1_2744,Verein,der,-e,,B1,noun,yes,yes,no,,92,"der Verein, -e",
b1_2746,Vergangenheit,die,,,B1,noun,yes,yes,no,,92,die Vergangenheit,
b1_2750,Vergleich,der,-e,,B1,noun,yes,yes,no,,92,"der Vergleich, -e",
b1_2757,Versammlung,die,-en,,B1,noun,yes,yes,no,,93,"die Versammlung, -en",
