id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,Priority,ReviewNote
a2_0151,Blick,der,view/look,Der Blick vom Fenster ist schön.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0152,blöd,,stupid/annoying,Das ist eine blöde Idee.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0153,blond,,blond,Sie hat blonde Haare.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0154,Blume,die,flower,Die Blume ist gelb.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0155,Bluse,die,blouse,Die Bluse ist neu.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0156,Boden,der,floor/ground,Die Tasche steht auf dem Boden.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0157,böse,,angry,Er ist böse auf mich.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0158,Botschaft,die,embassy/message,Die Botschaft ist in der Nähe.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0159,brauchen,,to need,Ich brauche Hilfe.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0160,breit,,wide,Die Straße ist breit.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0161,Brief,der,letter,Ich schreibe einen Brief.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0162,Briefkasten,der,mailbox,Der Briefkasten ist vor dem Haus.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0163,Briefmarke,die,stamp,Ich kaufe eine Briefmarke.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0164,Brille,die,glasses,Ich brauche meine Brille.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0165,bringen,,to bring,Bring bitte Brot mit.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0166,Brot,das,bread,Das Brot ist frisch.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0167,Brötchen,das,bread roll,Ich esse ein Brötchen.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0168,Brücke,die,bridge,Wir gehen über die Brücke.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0169,Bruder,der,brother,Mein Bruder wohnt in Wien.,A2,noun,Family,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0170,Buch,das,book,Ich lese ein Buch.,A2,noun,School,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0171,Bücherei,die,library,Die Bücherei ist heute offen.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0172,Buchstabe,der,letter of alphabet,Dieser Buchstabe ist schwierig.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0173,buchstabieren,,to spell,Bitte buchstabieren Sie Ihren Namen.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0174,Büro,das,office,Mein Büro ist im Zentrum.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0175,Bus,der,bus,Der Bus kommt gleich.,A2,noun,Travel,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0176,Butter,die,butter,Ich brauche Butter für das Brot.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0177,Café,das,café,Wir treffen uns im Café.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0178,Cent,der,cent,Das kostet fünfzig Cent.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0179,Chance,die,chance/opportunity,Das ist eine gute Chance.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0180,Chef,der,boss,Mein Chef ist heute im Büro.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0181,Chefin,die,female boss,Meine Chefin ist freundlich.,A2,noun,Work,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0182,Chemie,die,chemistry,Chemie ist mein Lieblingsfach.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0183,circa,,about/approximately,Das dauert circa zehn Minuten.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0184,Computer,der,computer,Der Computer ist neu.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0185,Cousin,der,male cousin,Mein Cousin besucht uns.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0186,Cousine,die,female cousin,Meine Cousine wohnt in Berlin.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0187,denken,,to think,Ich denke oft an meine Familie.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0188,denn,,because,"Ich komme nicht, denn ich bin krank.",A2,conjunction,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0189,deshalb,,therefore/that is why,"Ich bin müde, deshalb gehe ich früh ins Bett.",A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0190,deutlich,,clear/clearly,Bitte sprechen Sie deutlich.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0191,dick,,thick/fat,Der Pullover ist dick und warm.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0192,Ding,das,thing,Was ist das für ein Ding?,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0193,direkt,,direct/directly,Der Bus fährt direkt zum Bahnhof.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0194,Disco,die,disco,Wir gehen heute Abend in die Disco.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0195,Disko,die,disco,Die Disko ist am Samstag offen.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,Variant of Disco; keep Disco in core.
a2_0196,diskutieren,,to discuss,Wir diskutieren über den Plan.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0197,doch,,yes after negative/but/actually,"Doch, ich komme morgen.",A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0198,Doppelzimmer,das,double room,Wir möchten ein Doppelzimmer buchen.,A2,noun,Housing,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0199,Dorf,das,village,Das Dorf liegt am See.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0200,dort,,there,Dort ist die Bushaltestelle.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0201,dorther,,from there,Ich komme gerade dorther.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,Directional variant; optional for v0 core.
a2_0202,dorthin,,to there,Stell die Tasche bitte dorthin.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Directional variant; useful later, optional for v0 core."
a2_0203,draußen,,outside,Die Kinder spielen draußen.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0204,dringend,,urgent,Ich brauche dringend einen Arzt.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0205,drinnen,,inside,"Es ist kalt, wir bleiben drinnen.",A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0206,drüben,,over there,Da drüben ist die Schule.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Optional,"Useful later, but not needed for v0 core."
a2_0207,drücken,,to press/push,Drücken Sie bitte auf den Knopf.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0208,du,,you,Du lernst Deutsch.,A2,pronoun,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0209,dumm,,stupid/silly,Das war eine dumme Idee.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0210,dunkel,,dark,Im Winter wird es früh dunkel.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0211,dünn,,thin,Das Buch ist sehr dünn.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0212,durch,,through,Wir gehen durch den Park.,A2,preposition,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0213,dürfen,,may/to be allowed,Darf ich hier sitzen?,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0214,Durst,der,thirst,Ich habe Durst.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0215,duschen,,to shower,Ich dusche jeden Morgen.,A2,verb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0216,Dusche,die,shower,Die Dusche ist frei.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0217,Ecke,die,corner,Die Apotheke ist an der Ecke.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0218,egal,,doesn't matter,Das ist mir egal.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0219,Ehe,die,marriage,Sie leben in einer glücklichen Ehe.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0220,Ehefrau,die,wife,Meine Ehefrau kommt später.,A2,noun,Family,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0221,Ehemann,der,husband,Ihr Ehemann arbeitet heute.,A2,noun,Family,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,Useful for adult A2 learners and v0 testing.
a2_0222,ehrlich,,honest,Sei bitte ehrlich.,A2,adjective,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0223,Ei,das,egg,Ich esse ein Ei zum Frühstück.,A2,noun,General,yes,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
a2_0224,eigen-,,own,Das ist mein eigenes Zimmer.,A2,determiner,Grammar,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Core,High-frequency grammar/function word.
a2_0225,eigentlich,,actually,Eigentlich habe ich keine Zeit.,A2,adverb,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Common language item; useful beyond basic core.
a2_0226,eilig,,in a hurry,Ich habe es eilig.,A2,phrase,General,no,Goethe A2 word list vocabulary; original Unser Dorf example sentence,,Useful,Keep in full list; review later if needed.
