id,German,Article,Plural,English,CEFR,WordType,VocabularyQuizEligible,ArticleQuizEligible,ProblemFlag,ProblemType,SourcePage,RawEntry,Notes
b1_0292,Behörde,die,-n,,B1,noun,yes,yes,no,,24,"die Behörde, -n",
b1_0293,bei,,,,B1,other,yes,no,no,,24,bei,
b1_0294,beid-,,,,B1,other,yes,no,no,,24,beid-,
b1_0295,Bein,das,-e,,B1,noun,yes,yes,no,,24,"das Bein, -e",
b1_0296,beinahe,,,,B1,other,yes,no,no,,24,beinahe,
b1_0297,Beispiel,das,-e,,B1,noun,yes,yes,no,,24,"das Beispiel, -e",
b1_0298,beißen,,,,B1,verb,yes,no,no,,24,"beißen, beißt, biss,",
b1_0299,Beitrag,der,¨-e,,B1,noun,yes,yes,no,,24,"der Beitrag, ¨-e",
b1_0300,bekannt,,,,B1,other,yes,no,no,,24,bekannt,
b1_0301,Bekannte,der,-n,,B1,noun,yes,yes,no,,24,"der Bekannte, -n",
b1_0302,Bekannte,die,-n,,B1,noun,yes,yes,no,,24,"die Bekannte, -n",
b1_0303,bekannt geben,,,,B1,verb,yes,no,yes,multi_word_expression,24,"bekannt geben, gibt",
b1_0304,bekommen,,,,B1,verb,yes,no,no,,24,"bekommen, bekommt,",
b1_0305,bedienen,,,,B1,verb,yes,no,no,,24,"bedienen, bedient,",
b1_0306,Bedienungsanleitung,die,,,B1,noun,yes,yes,no,,24,"die Bedienungsanleitung,",
b1_0307,-en,,,,B1,other,yes,no,no,,24,-en,
b1_0308,Bedingung,die,-en,,B1,noun,yes,yes,no,,24,"die Bedingung, -en",
b1_0309,sich beeilen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,24,"sich beeilen, beeilt sich,",reflexive
b1_0310,beenden,,,,B1,verb,yes,no,no,,24,"beenden, beendet,",
b1_0311,sich befinden,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,24,"sich befinden, befindet",reflexive
b1_0312,befreit,,,,B1,adjective/adverb/other,yes,no,no,,24,befreit,
b1_0313,befriedigend,,,,B1,adjective/adverb/other,yes,no,no,,24,befriedigend,
b1_0314,begegnen,,,,B1,verb,yes,no,no,,24,"begegnen, begegnet,",
b1_0315,begeistert,,,,B1,adjective/adverb/other,yes,no,no,,24,begeistert,
b1_0316,beginnen,,,,B1,verb,yes,no,no,,24,"beginnen, beginnt,",
b1_0317,Beginn,der,,,B1,noun,yes,yes,no,,24,der Beginn,
b1_0318,begleiten,,,,B1,verb,yes,no,no,,24,"begleiten, begleitet,",
b1_0319,begrenzt,,,,B1,adjective/adverb/other,yes,no,no,,24,begrenzt,
b1_0320,begründen,,,,B1,verb,yes,no,no,,24,"begründen, begründet,",
b1_0321,Begründung,die,-en,,B1,noun,yes,yes,no,,24,"die Begründung, -en",
b1_0322,begrüßen,,,,B1,verb,yes,no,no,,24,"begrüßen, begrüßt,",
b1_0323,behalten,,,,B1,verb,yes,no,no,,24,"behalten, behält, behielt,",
b1_0324,behandeln,,,,B1,verb,yes,no,no,,24,"behandeln, behandelt,",
b1_0325,berichten,,,,B1,verb,yes,no,no,,25,"berichten, berichtet,",
b1_0326,Bericht,der,-e,,B1,noun,yes,yes,no,,25,"der Bericht, -e",
b1_0327,Beruf,der,-e,,B1,noun,yes,yes,no,,25,"der Beruf, -e",
b1_0328,beruflich,,,,B1,adjective/adverb/other,yes,no,no,,25,beruflich,
b1_0329,berufstätig,,,,B1,adjective/adverb/other,yes,no,no,,25,berufstätig,
b1_0330,beruhigen,,,,B1,verb,yes,no,no,,25,"beruhigen, beruhigt,",
b1_0331,berühmt,,,,B1,adjective/adverb/other,yes,no,no,,25,berühmt,
b1_0332,beschädigen,,,,B1,verb,yes,no,no,,25,"beschädigen, beschädigt,",
b1_0333,beschäftigen,,,,B1,verb,yes,no,no,,25,"beschäftigen, beschäftigt,",
b1_0334,Beschäftigung,die,,,B1,noun,yes,yes,no,,25,die Beschäftigung,
b1_0335,Bescheid,der,-e,,B1,noun,yes,yes,no,,25,"der Bescheid, -e",
b1_0336,Bescheid sagen,,,,B1,phrase,yes,no,yes,multi_word_expression,25,Bescheid sagen,
b1_0337,Bescheid geben,,,,B1,phrase,yes,no,yes,multi_word_expression,25,Bescheid geben,
b1_0338,beschließen,,,,B1,verb,yes,no,no,,25,"beschließen, beschließt,",
b1_0339,beschränken,,,,B1,adjective/adverb/other,yes,no,no,,25,beschränken,
b1_0340,beschreiben,,,,B1,verb,yes,no,no,,25,"beschreiben, beschreibt,",
b1_0341,Beschreibung,die,-en,,B1,noun,yes,yes,no,,25,"die Beschreibung, -en",
b1_0342,sich beschweren,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,25,"sich beschweren,",reflexive
b1_0343,Beleg,der,-e,,B1,noun,yes,yes,no,,25,"der Beleg, -e",
b1_0344,beleidigen,,,,B1,verb,yes,no,no,,25,"beleidigen, beleidigt,",
b1_0345,beliebt,,,,B1,adjective/adverb/other,yes,no,no,,25,beliebt,
b1_0346,bemerken,,,,B1,verb,yes,no,no,,25,"bemerken, bemerkt,",
b1_0347,sich bemühen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,25,"sich bemühen, bemüht,",reflexive
b1_0348,benötigen,,,,B1,verb,yes,no,no,,25,"benötigen, benötigt,",
b1_0349,benutzen,,,,B1,verb,yes,no,no,,25,"benutzen, benutzt,",
b1_0350,Benzin,das,,,B1,noun,yes,yes,no,,25,das Benzin,
b1_0351,beobachten,,,,B1,verb,yes,no,no,,25,"beobachten, beobachtet,",
b1_0352,bequem,,,,B1,adjective/adverb/other,yes,no,no,,25,bequem,
b1_0353,beraten,,,,B1,verb,yes,no,no,,25,"beraten, berät, beriet,",
b1_0354,Beratung,die,,,B1,noun,yes,yes,no,,25,die Beratung,
b1_0355,berechnen,,,,B1,verb,yes,no,no,,25,"berechnen, berechnet,",
b1_0356,Bereich,der,-e,,B1,noun,yes,yes,no,,25,"der Bereich, -e",
b1_0357,bereit,,,,B1,other,yes,no,no,,25,bereit,
b1_0358,bereits,,,,B1,other,yes,no,no,,25,bereits,
b1_0359,Berg,der,-e,,B1,noun,yes,yes,no,,25,"der Berg, -e",
b1_0360,sich beteiligen,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,26,"sich beteiligen, beteiligt",reflexive
b1_0361,Betrag,der,¨-e,,B1,noun,yes,yes,no,,26,"der Betrag, ¨-e",
b1_0362,betreuen,,,,B1,verb,yes,no,no,,26,"betreuen, betreut,",
b1_0363,Betreuer,der,-,,B1,noun,yes,yes,no,,26,"der Betreuer, -",
b1_0364,Betreuerin,die,-nen,,B1,noun,yes,yes,no,,26,"die Betreuerin, -nen",
b1_0365,Betreuung,die,,,B1,noun,yes,yes,no,,26,die Betreuung,
b1_0366,Betrieb,der,-e,,B1,noun,yes,yes,no,,26,"der Betrieb, -e",
b1_0367,Betriebsrat,der,¨-e,,B1,noun,yes,yes,no,,26,"der Betriebsrat, ¨-e",
b1_0368,Betriebsrätin,die,-nen,,B1,noun,yes,yes,no,,26,"die Betriebsrätin, -nen",
b1_0369,betrügen,,,,B1,verb,yes,no,no,,26,"betrügen, betrügt, betrog,",
b1_0370,betrunken,,,,B1,adjective/adverb/other,yes,no,no,,26,betrunken,
b1_0371,Bett,das,-en,,B1,noun,yes,yes,no,,26,"das Bett, -en",
b1_0372,Bevölkerung,die,,,B1,noun,yes,yes,no,,26,die Bevölkerung,
b1_0373,bevor,,,,B1,other,yes,no,no,,26,bevor,
b1_0374,bewegen,,,,B1,verb,yes,no,no,,26,"bewegen, bewegt,",
b1_0375,Bewegung,die,-en,,B1,noun,yes,yes,no,,26,"die Bewegung, -en",
b1_0376,beweisen,,,,B1,verb,yes,no,no,,26,"beweisen, beweist,",
b1_0377,Beweis,der,-e,,B1,noun,yes,yes,no,,26,"der Beweis, -e",
b1_0378,sich bewerben,,,,B1,verb,yes,no,yes,multi_word_expression; reflexive,26,"sich bewerben, bewirbt",reflexive
b1_0379,Bewerbung,die,-en,,B1,noun,yes,yes,no,,26,"die Bewerbung, -en",
b1_0380,besetzen,,,,B1,verb,yes,no,no,,26,"besetzen, besetzt,",
b1_0381,besichtigen,,,,B1,verb,yes,no,no,,26,"besichtigen, besichtigt,",
b1_0383,besonders,,,,B1,other,yes,no,no,,26,besonders,
b1_0384,besorgen,,,,B1,verb,yes,no,no,,26,"besorgen, besorgt,",
b1_0385,besprechen,,,,B1,verb,yes,no,no,,26,"besprechen, bespricht,",
b1_0386,Besprechung,die,-en,,B1,noun,yes,yes,no,,26,"die Besprechung, -en",
b1_0387,Besserung,die,,,B1,noun,yes,yes,no,,26,die Besserung,
b1_0388,bestätigen,,,,B1,verb,yes,no,no,,26,"bestätigen, bestätigt,",
b1_0389,Bestätigung,die,-en,,B1,noun,yes,yes,no,,26,"die Bestätigung, -en",
b1_0390,bestehen,,,,B1,verb,yes,no,no,,26,"bestehen, besteht,",
b1_0391,bestellen,,,,B1,verb,yes,no,no,,26,"bestellen, bestellt,",
b1_0392,bestimmt,,,,B1,other,yes,no,no,,26,bestimmt,
b1_0393,bestrafen,,,,B1,verb,yes,no,no,,26,"bestrafen, bestraft,",
b1_0394,besuchen,,,,B1,verb,yes,no,no,,26,"besuchen, besucht,",
b1_0395,Besuch,der,-e,,B1,noun,yes,yes,no,,26,"der Besuch, -e",
b1_0396,Bitte,die,-n,,B1,noun,yes,yes,no,,27,"die Bitte, -n",
b1_0397,bitte,,,,B1,other,yes,no,no,,27,bitte,
b1_0398,bitter,,,,B1,adjective/adverb/other,yes,no,no,,27,bitter,
b1_0399,blass,,,,B1,adjective/adverb/other,yes,no,no,,27,blass,
b1_0400,Blatt,das,¨-er,,B1,noun,yes,yes,no,,27,"das Blatt, ¨-er",
b1_0401,bleiben,,,,B1,verb,yes,no,no,,27,"bleiben, bleibt, blieb,",
b1_0402,Bleistift,der,-e,,B1,noun,yes,yes,no,,27,"der Bleistift, -e",
b1_0403,Blick,der,-e,,B1,noun,yes,yes,no,,27,"der Blick, -e",
b1_0404,blind,,,,B1,adjective/adverb/other,yes,no,no,,27,blind,
b1_0405,blitzen,,,,B1,verb,yes,no,no,,27,"blitzen, blitzt, blitzte,",
b1_0406,Blitz,der,-e,,B1,noun,yes,yes,no,,27,"der Blitz, -e",
b1_0407,blond,,,,B1,adjective/adverb/other,yes,no,no,,27,blond,
b1_0408,bloß,,,,B1,other,yes,no,no,,27,bloß,
b1_0409,blühen,,,,B1,verb,yes,no,no,,27,"blühen, blüht, blühte,",
b1_0410,Blume,die,-n,,B1,noun,yes,yes,no,,27,"die Blume, -n",
b1_0411,Bluse,die,-n,,B1,noun,yes,yes,no,,27,"die Bluse, -n",
b1_0412,bluten,,,,B1,verb,yes,no,no,,27,"bluten, blutet, blutete,",
b1_0413,Blut,das,,,B1,noun,yes,yes,no,,27,das Blut,
b1_0414,Bewohner,der,-,,B1,noun,yes,yes,no,,27,"der Bewohner, -",
b1_0415,Bewohnerin,die,-nen,,B1,noun,yes,yes,no,,27,"die Bewohnerin, -nen",
b1_0416,bezahlen,,,,B1,verb,yes,no,no,,27,"bezahlen, bezahlt,",
b1_0417,Beziehung,die,-en,,B1,noun,yes,yes,no,,27,"die Beziehung, -en",
b1_0418,Bibliothek,die,-en,,B1,noun,yes,yes,no,,27,"die Bibliothek, -en",
b1_0419,Bier,das,,,B1,noun,yes,yes,no,,27,das Bier,
b1_0420,bieten,,,,B1,verb,yes,no,no,,27,"bieten, bietet, bot,",
b1_0421,Bild,das,-er,,B1,noun,yes,yes,no,,27,"das Bild, -er",
b1_0422,Bildschirm,der,-e,,B1,noun,yes,yes,no,,27,"der Bildschirm, -e",
b1_0423,Billett,das,-e/-s,,B1,noun,yes,yes,yes,regional_variant,27,"das Billett, -e/-s →D, A:",regional_variant_or_reference
b1_0424,Fahrkarte,,,,B1,other,yes,no,no,,27,Fahrkarte,
b1_0425,billig,,,,B1,adjective/adverb/other,yes,no,no,,27,billig,
b1_0426,Biologie,die,,,B1,noun,yes,yes,no,,27,die Biologie,
b1_0428,bio(logisch),,,,B1,adjective/adverb/other,yes,no,no,,27,bio(logisch),
b1_0429,Birne,die,-n,,B1,noun,yes,yes,no,,27,"die Birne, -n",
b1_0430,bis,,,,B1,other,yes,no,no,,27,bis,
b1_0431,bisher,,,,B1,other,yes,no,no,,27,bisher,
b1_0432,ein bisschen,,,,B1,phrase,yes,no,yes,multi_word_expression,27,ein bisschen,
b1_0433,bitten,,,,B1,verb,yes,no,no,,27,"bitten, bittet, bat,",
b1_0434,Brief,der,-e,,B1,noun,yes,yes,no,,28,"der Brief, -e",
b1_0435,Briefkasten,der,¨-,,B1,noun,yes,yes,no,,28,"der Briefkasten, ¨-",
b1_0436,Briefmarke,die,-n,,B1,noun,yes,yes,no,,28,"die Briefmarke, -n",
b1_0437,Briefträger,der,,,B1,noun,yes,yes,no,,28,"der Briefträger,",
b1_0438,Pöstler,,,,B1,other,yes,no,no,,28,Pöstler,
b1_0439,Briefumschlag,der,¨-e,,B1,noun,yes,yes,yes,regional_variant,28,"der Briefumschlag, ¨-e →",regional_variant_or_reference
b1_0440,Brieftasche,die,-n,,B1,noun,yes,yes,yes,regional_variant,28,"die Brieftasche, -n →D,",regional_variant_or_reference
b1_0441,monee; A: Geldbörse,,,,B1,phrase,yes,no,yes,multi_word_expression,28,monee; A: Geldbörse,
b1_0442,Brille,die,-n,,B1,noun,yes,yes,no,,28,"die Brille, -n",
b1_0443,bringen,,,,B1,verb,yes,no,no,,28,"bringen, bringt, brachte,",
b1_0444,Broschüre,die,-n,,B1,noun,yes,yes,no,,28,"die Broschüre, -n",
b1_0445,Brot,das,-e,,B1,noun,yes,yes,no,,28,"das Brot, -e",
b1_0446,Brötchen,das,- (D),,B1,noun,yes,yes,yes,regional_variant,28,"das Brötchen, - (D) →A:",regional_variant_or_reference
b1_0447,Semmel; CH: Brötli,,,,B1,phrase,yes,no,yes,multi_word_expression,28,Semmel; CH: Brötli,
b1_0448,Brötli,das,- (CH),,B1,noun,yes,yes,yes,regional_variant,28,"das Brötli, - (CH) →D:",regional_variant_or_reference
b1_0449,Brötchen; A: Semmel,,,,B1,phrase,yes,no,yes,multi_word_expression,28,Brötchen; A: Semmel,
b1_0450,Brücke,die,-n,,B1,noun,yes,yes,no,,28,"die Brücke, -n",
b1_0451,Bruder,der,¨-,,B1,noun,yes,yes,no,,28,"der Bruder, ¨-",
b1_0452,Brust,die,,,B1,noun,yes,yes,no,,28,die Brust,
b1_0453,Bub,der,"-en (A, CH)",,B1,noun,yes,yes,yes,regional_variant,28,"der Bub, -en (A, CH) →D:",regional_variant_or_reference
b1_0454,Junge,,,,B1,other,yes,no,no,,28,Junge,
b1_0455,Buch,das,¨-er,,B1,noun,yes,yes,no,,28,"das Buch, ¨-er",
b1_0456,Buchhandlung,die,-en,,B1,noun,yes,yes,no,,28,"die Buchhandlung, -en",
b1_0457,buchen,,,,B1,verb,yes,no,no,,28,"buchen, bucht, buchte,",
b1_0458,Boden,der,¨-,,B1,noun,yes,yes,no,,28,"der Boden, ¨-",
b1_0459,Bogen,der,-/¨-,,B1,noun,yes,yes,no,,28,"der Bogen, -/¨-",
b1_0460,Bohne,die,-n,,B1,noun,yes,yes,no,,28,"die Bohne, -n",
b1_0461,Boot,das,-e,,B1,noun,yes,yes,no,,28,"das Boot, -e",
b1_0462,Botschaft,die,-en,,B1,noun,yes,yes,no,,28,"die Botschaft, -en",
b1_0463,böse,,,,B1,adjective/adverb/other,yes,no,no,,28,böse,
b1_0464,braten,,,,B1,verb,yes,no,no,,28,"braten, brät, briet,",
b1_0465,Braten,der,-,,B1,noun,yes,yes,no,,28,"der Braten, -",
b1_0466,brauchen,,,,B1,verb,yes,no,no,,28,"brauchen, braucht,",
b1_0467,brechen,,,,B1,verb,yes,no,no,,28,"brechen, bricht, brach,",
b1_0468,breit,,,,B1,adjective/adverb/other,yes,no,no,,28,breit,
b1_0469,Breite,die,-n,,B1,noun,yes,yes,no,,28,"die Breite, -n",
b1_0470,bremsen,,,,B1,verb,yes,no,no,,28,"bremsen, bremst,",
b1_0471,Bremse,die,-n,,B1,noun,yes,yes,no,,28,"die Bremse, -n",
b1_0472,brennen,,,,B1,verb,yes,no,no,,28,"brennen, brennt, brannte,",
b1_0473,nicht im Supermarkt.,,,,B1,phrase,yes,no,yes,multi_word_expression,28,nicht im Supermarkt.,
b1_0474,Fahrt mit.,die,,,B1,noun,yes,yes,yes,multi_word_expression,28,die Fahrt mit.,
b1_0475,Couch,die,-s,,B1,noun,yes,yes,no,,29,"die Couch, -s",
b1_0476,Creme,die,-n/-s,,B1,noun,yes,yes,no,,29,"die Creme, -n/-s",
b1_0477,Cousin,der,-s,,B1,noun,yes,yes,no,,29,"der Cousin, -s",
b1_0478,Cousine,die,-n,,B1,noun,yes,yes,no,,29,"die Cousine, -n",
b1_0479,Couvert,das,-s (CH),,B1,noun,yes,yes,yes,regional_variant,29,"das Couvert, -s (CH) →",regional_variant_or_reference
b1_0480,Briefumschlag; A: Kuvert,,,,B1,phrase,yes,no,yes,multi_word_expression,29,Briefumschlag; A: Kuvert,
b1_0481,da,,,,B1,other,yes,no,no,,29,da,
b1_0482,dabei,,,,B1,other,yes,no,no,,29,dabei,
b1_0483,Dach,das,¨-er,,B1,noun,yes,yes,no,,29,"das Dach, ¨-er",
b1_0484,dafür,,,,B1,other,yes,no,no,,29,dafür,
b1_0485,dagegen,,,,B1,other,yes,no,no,,29,dagegen,
b1_0486,daher,,,,B1,other,yes,no,no,,29,daher,
b1_0487,dahin,,,,B1,other,yes,no,no,,29,dahin,
b1_0488,buchstabieren,,,,B1,verb,yes,no,no,,29,"buchstabieren, buchsta-",
b1_0489,Buchstabe,der,-n,,B1,noun,yes,yes,no,,29,"der Buchstabe, -n",
b1_0490,Büchse,die,"-n (D, CH)",,B1,noun,yes,yes,yes,regional_variant,29,"die Büchse, -n (D, CH) →",regional_variant_or_reference
b1_0491,Buffet,das,-s,,B1,noun,yes,yes,no,,29,"das Buffet, -s",
b1_0492,Bühne,die,-n,,B1,noun,yes,yes,no,,29,"die Bühne, -n",
b1_0493,bunt,,,,B1,adjective/adverb/other,yes,no,no,,29,bunt,
b1_0494,Burg,die,-en,,B1,noun,yes,yes,no,,29,"die Burg, -en",
b1_0495,Bürger,der,-,,B1,noun,yes,yes,no,,29,"der Bürger, -",
b1_0496,Bürgerin,die,-nen,,B1,noun,yes,yes,no,,29,"die Bürgerin, -nen",
b1_0497,Büro,das,-s,,B1,noun,yes,yes,no,,29,"das Büro, -s",
b1_0498,Bürste,die,-n,,B1,noun,yes,yes,no,,29,"die Bürste, -n",
b1_0499,Zahnbürste,die,-n,,B1,noun,yes,yes,no,,29,"die Zahnbürste, -n",
b1_0500,Bus,der,-se,,B1,noun,yes,yes,no,,29,"der Bus, -se",
b1_0501,Butter,die,,,B1,noun,yes,yes,no,,29,die Butter,
b1_0502,Café,das,-s,,B1,noun,yes,yes,no,,29,"das Café, -s",
b1_0503,Cafeteria,die,-s,,B1,noun,yes,yes,no,,29,"die Cafeteria, -s",
b1_0504,Chance,die,-n,,B1,noun,yes,yes,no,,29,"die Chance, -n",
b1_0505,Chef,der,-s,,B1,noun,yes,yes,no,,29,"der Chef, -s",
b1_0506,Chefin,die,-nen,,B1,noun,yes,yes,no,,29,"die Chefin, -nen",
b1_0507,chic/schick,,,,B1,adjective/adverb/other,yes,no,yes,multiple_forms,29,chic/schick,
b1_0508,Coiffeur,der,-e,,B1,noun,yes,yes,no,,29,"der Coiffeur, -e",
b1_0509,Coiffeuse,die,-n (CH),,B1,noun,yes,yes,no,,29,"die Coiffeuse, -n (CH)",regional_variant_or_reference
b1_0510,dauern,,,,B1,verb,yes,no,no,,30,"dauern, dauert, dauerte,",
b1_0511,Dauer,die,,,B1,noun,yes,yes,no,,30,die Dauer,
b1_0512,dauernd,,,,B1,adjective/adverb/other,yes,no,no,,30,dauernd,
b1_0513,Decke,die,-n,,B1,noun,yes,yes,no,,30,"die Decke, -n",
b1_0514,dekorieren,,,,B1,verb,yes,no,no,,30,"dekorieren, dekoriert,",
b1_0515,denken,,,,B1,verb,yes,no,no,,30,"denken, denkt, dachte,",
b1_0516,Gedanke,der,-n,,B1,noun,yes,yes,no,,30,"der Gedanke, -n",
b1_0517,Denkmal,das,¨-er,,B1,noun,yes,yes,no,,30,"das Denkmal, ¨-er",
b1_0518,denn,,,,B1,other,yes,no,no,,30,denn,
b1_0519,derselbe,,,,B1,other,yes,no,no,,30,"derselbe, dieselbe,",
b1_0520,deshalb,,,,B1,other,yes,no,no,,30,deshalb,
b1_0521,Dessert,das,-s,,B1,noun,yes,yes,yes,regional_variant,30,"das Dessert, -s →D, A:",regional_variant_or_reference
b1_0522,Nachspeise,,,,B1,other,yes,no,no,,30,Nachspeise,
b1_0523,deswegen,,,,B1,other,yes,no,no,,30,deswegen,
b1_0524,damals,,,,B1,other,yes,no,no,,30,damals,
b1_0525,Dame,die,-n,,B1,noun,yes,yes,no,,30,"die Dame, -n",
b1_0526,damit,,,,B1,other,yes,no,no,,30,damit,
b1_0527,danach,,,,B1,other,yes,no,no,,30,danach,
b1_0528,daneben,,,,B1,other,yes,no,no,,30,daneben,
b1_0529,danken,,,,B1,verb,yes,no,no,,30,"danken, dankt, dankte,",
b1_0530,Dank,der,,,B1,noun,yes,yes,no,,30,der Dank,
b1_0531,dankbar,,,,B1,adjective/adverb/other,yes,no,no,,30,dankbar,
b1_0532,danke,,,,B1,other,yes,no,no,,30,danke,
b1_0533,dann,,,,B1,other,yes,no,no,,30,dann,
b1_0534,darstellen,,,,B1,verb,yes,no,no,,30,"darstellen, stellt dar,",
b1_0535,Darstellung,die,-en,,B1,noun,yes,yes,no,,30,"die Darstellung, -en",
b1_0536,dass,,,,B1,other,yes,no,no,,30,dass,
b1_0537,Datei,die,-en,,B1,noun,yes,yes,no,,30,"die Datei, -en",
b1_0538,Datum,das,die Daten,,B1,noun,yes,yes,no,,30,"das Datum, die Daten",
b1_0539,Daten,die,,,B1,noun,yes,yes,yes,multi_word_expression,30,die Daten (Plural),
b1_0540,diskutieren,,,,B1,verb,yes,no,no,,31,"diskutieren, diskutiert,",
b1_0541,Diskussion,die,-en,,B1,noun,yes,yes,no,,31,"die Diskussion, -en",
b1_0542,Distanz,die,-en,,B1,noun,yes,yes,no,,31,"die Distanz, -en",
b1_0543,doch,,,,B1,other,yes,no,no,,31,doch,
b1_0544,Doktor,der,-en,,B1,noun,yes,yes,no,,31,"der Doktor, -en",
b1_0545,Doktorin,die,-nen,,B1,noun,yes,yes,no,,31,"die Doktorin, -nen",
b1_0546,Dokument,das,-e,,B1,noun,yes,yes,no,,31,"das Dokument, -e",
b1_0547,donnern,,,,B1,verb,yes,no,no,,31,"donnern, donnert,",
b1_0548,Donner,der,-,,B1,noun,yes,yes,no,,31,"der Donner, -",
b1_0549,doppelt,,,,B1,other,yes,no,no,,31,doppelt,
b1_0551,Dorf,das,¨-er,,B1,noun,yes,yes,no,,31,"das Dorf, ¨-er",
b1_0552,dort,,,,B1,other,yes,no,no,,31,dort,
b1_0553,dorthin,,,,B1,other,yes,no,no,,31,dorthin,
b1_0554,Dose,die,-n,,B1,noun,yes,yes,yes,regional_variant,31,"die Dose, -n →D, CH:",regional_variant_or_reference
b1_0555,Büchse,,,,B1,other,yes,no,no,,31,Büchse,
b1_0556,draußen,,,,B1,other,yes,no,no,,31,draußen,
b1_0557,Dreck,der,,,B1,noun,yes,yes,no,,31,der Dreck,
b1_0558,Detail,das,-s,,B1,noun,yes,yes,no,,31,"das Detail, -s",
b1_0559,deutlich,,,,B1,adjective/adverb/other,yes,no,no,,31,deutlich,
b1_0560,Diät,die,,,B1,noun,yes,yes,no,,31,die Diät,
b1_0561,Dialekt,der,-e,,B1,noun,yes,yes,no,,31,"der Dialekt, -e",
b1_0562,Dialog,der,-e,,B1,noun,yes,yes,no,,31,"der Dialog, -e",
b1_0563,dicht,,,,B1,adjective/adverb/other,yes,no,no,,31,dicht,
b1_0564,dick,,,,B1,adjective/adverb/other,yes,no,no,,31,dick,
b1_0565,Dieb,der,-e,,B1,noun,yes,yes,no,,31,"der Dieb, -e",
b1_0566,dienen,,,,B1,verb,yes,no,no,,31,"dienen, dient, diente,",
b1_0567,Dienst,der,,,B1,noun,yes,yes,no,,31,der Dienst,
b1_0569,diesmal,,,,B1,adjective/adverb/other,yes,no,no,,31,diesmal,
b1_0570,digital,,,,B1,adjective/adverb/other,yes,no,no,,31,digital,
b1_0571,Ding,das,-e,,B1,noun,yes,yes,no,,31,"das Ding, -e",
b1_0572,Diplom,das,-e,,B1,noun,yes,yes,no,,31,"das Diplom, -e",
b1_0573,direkt,,,,B1,adjective/adverb/other,yes,no,no,,31,direkt,
b1_0574,Direktor,der,-en,,B1,noun,yes,yes,no,,31,"der Direktor, -en",
b1_0575,Direktorin,die,-nen,,B1,noun,yes,yes,no,,31,"die Direktorin, -nen",
b1_0576,Diskothek,die,"-en/Disko,",,B1,noun,yes,yes,no,,31,"die Diskothek, -en/Disko,",
b1_0577,-s,,,,B1,other,yes,no,no,,31,-s,
b1_0578,durcheinander,,,,B1,other,yes,no,no,,32,durcheinander,
b1_0579,Durchsage,die,-n,,B1,noun,yes,yes,no,,32,"die Durchsage, -n",
b1_0580,Durchschnitt,der,-e,,B1,noun,yes,yes,no,,32,"der Durchschnitt, -e",
b1_0581,durchschnittlich,,,,B1,other,yes,no,no,,32,durchschnittlich,
b1_0582,dürfen,,,,B1,verb,yes,no,no,,32,"dürfen, darf, durfte,",
b1_0583,Durst,der,,,B1,noun,yes,yes,no,,32,der Durst,
b1_0584,durstig,,,,B1,adjective/adverb/other,yes,no,no,,32,durstig,
b1_0585,Dusche,die,-n,,B1,noun,yes,yes,no,,32,"die Dusche, -n",
b1_0586,duzen,,,,B1,verb,yes,no,no,,32,"duzen, duzt, duzte, hat",
b1_0587,eben,,,,B1,other,yes,no,no,,32,eben,
b1_0588,ebenfalls,,,,B1,other,yes,no,no,,32,ebenfalls,
b1_0589,ebenso,,,,B1,other,yes,no,no,,32,ebenso,
b1_0590,drehen,,,,B1,verb,yes,no,no,,32,"drehen, dreht, drehte,",
b1_0591,dringend,,,,B1,adjective/adverb/other,yes,no,no,,32,dringend,
b1_0592,drin,,,,B1,adjective/adverb/other,yes,no,no,,32,"drin, drinnen",
b1_0593,Droge,die,-n,,B1,noun,yes,yes,no,,32,"die Droge, -n",
b1_0594,Drogerie,die,-n,,B1,noun,yes,yes,no,,32,"die Drogerie, -n",
b1_0595,drüben,,,,B1,other,yes,no,no,,32,drüben,
b1_0596,drucken,,,,B1,verb,yes,no,no,,32,"drucken, druckt, druckte,",
b1_0597,Drucker,der,-,,B1,noun,yes,yes,no,,32,"der Drucker, -",
b1_0598,drücken,,,,B1,verb,yes,no,no,,32,"drücken, drückt, drückte,",
b1_0599,Druck,der,,,B1,noun,yes,yes,no,,32,der Druck,
b1_0600,dumm,,,,B1,other,yes,no,no,,32,dumm,
b1_0601,dunkel,,,,B1,other,yes,no,no,,32,dunkel,
b1_0602,dünn,,,,B1,other,yes,no,no,,32,dünn,
b1_0603,durch,,,,B1,other,yes,no,no,,32,durch,
b1_0604,eilen,,,,B1,verb,yes,no,no,,33,"eilen, eilt, eilte,",
b1_0605,Eile,die,,,B1,noun,yes,yes,no,,33,die Eile,
b1_0606,eilig,,,,B1,adjective/adverb/other,yes,no,no,,33,eilig,
b1_0607,ein-,,,,B1,other,yes,no,no,,33,ein-,
b1_0608,Einbahnstraße,die,-n,,B1,noun,yes,yes,no,,33,"die Einbahnstraße, -n",
b1_0609,einbrechen,,,,B1,verb,yes,no,yes,separable_verb,33,"einbrechen, bricht ein,",
