id,German,Article,English,ExampleSentence,CEFR,WordType,Category,ArticleQuizEligible,Source,Notes,RecommendedRemoval
a1_0617,verdienen,,to earn,Sie verdient gut.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0618,Verein,der,club/association,Er ist im Sportverein.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0619,verheiratet,,married,Ich bin verheiratet.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0620,Verkäufer,der,salesperson,Der Verkäufer hilft mir.,A1,noun,Family,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0621,verkaufen,,to sell,Ich verkaufe mein Auto.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0622,vermieten,,to rent out,Sie vermietet eine Wohnung.,A1,verb,Housing,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0623,Vermieter,der,landlord,Der Vermieter wohnt hier.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0624,verstehen,,to understand,Ich verstehe Deutsch.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0625,Verwandte,der/die,relative,Meine Verwandten kommen.,A1,noun,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0626,viel,,much/a lot,Ich habe viel Arbeit.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0627,vielleicht,,maybe/perhaps,Vielleicht komme ich morgen.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0628,von,,from/of,Ich komme von zu Hause.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0629,vor,,before/in front of,Das Auto steht vor dem Haus.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0630,Vorname,der,first name,Mein Vorname ist Mai.,A1,noun,Communication,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0631,Vorsicht,die,caution,"Vorsicht, ein Auto!",A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0632,Vorwahl,die,area code,Wie ist die Vorwahl?,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0633,wandern,,to hike,Wir wandern am Sonntag.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0634,wann,,when,Wann kommst du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0635,warten,,to wait,Ich warte auf den Bus.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0636,warum,,why,Warum lachst du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0637,was,,what,Was ist das?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0638,was für ein,,what kind of,Was für ein Zimmer möchten Sie?,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0639,Wasser,das,water,Ich trinke Wasser.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0640,weh tun,,to hurt,Mein Bein tut weh.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0641,weiblich,,female,Bitte kreuzen Sie weiblich an.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0642,Wein,der,wine,Ich trinke keinen Wein.,A1,noun,Food,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0643,weit,,far,Der Bahnhof ist nicht weit.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0644,weiter,,further/continue,Der Bus fährt weiter.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0645,welch-,,which,Welches Buch möchtest du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0646,Welt,die,world,Die Welt ist groß.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0647,wenig,,little/few,Ich habe wenig Zeit.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0648,wer,,who,Wer ist das?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0649,werden,,to become,Mein Sohn will Arzt werden.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0650,Wetter,das,weather,Das Wetter ist schön.,A1,noun,Nature,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0651,wichtig,,important,Das Formular ist wichtig.,A1,adjective,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0652,wie,,how/like/as,Wie heißt du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0653,wie viel,,how much/how many,Wie viel kostet das?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0654,Wiederhören,das,hearing again/goodbye on phone,Auf Wiederhören!,A1,noun,Communication,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0655,wiederholen,,to repeat,Können Sie das bitte wiederholen?,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0656,Wiedersehen,das,seeing again/goodbye,Auf Wiedersehen!,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0657,willkommen,,welcome,Herzlich willkommen!,A1,phrase,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0658,Wind,der,wind,Der Wind ist stark.,A1,noun,Nature,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0659,wir,,we,Wir lernen Deutsch.,A1,pronoun,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0660,wissen,,to know,Ich weiß die Antwort.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0661,wo,,where,Wo ist die Schule?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0662,woher,,from where,Woher kommst du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0663,wohin,,where to,Wohin gehst du?,A1,question word,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0664,wohnen,,to live/reside,Ich wohne in Wien.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0665,Wohnung,die,apartment,Die Wohnung ist hell.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0666,wollen,,to want,Ich will Wasser trinken.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0667,Wort,das,word,Ich kenne das Wort.,A1,noun,Communication,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0668,wunderbar,,wonderful,Das Essen ist wunderbar.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0669,zahlen,,to pay,Ich möchte zahlen.,A1,verb,Shopping,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0670,Zeit,die,time,Ich habe keine Zeit.,A1,noun,Time,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0671,Zeitung,die,newspaper,Ich lese Zeitung.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0672,Zigarette,die,cigarette,Die Zigarette ist teuer.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0673,Zimmer,das,room,Das Zimmer ist groß.,A1,noun,Housing,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0674,Zoll,der,customs,Wir gehen durch den Zoll.,A1,noun,General,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0675,zu,,to/too/closed,Ich gehe zu Fuß.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0676,zufrieden,,satisfied,Ich bin zufrieden.,A1,verb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0677,Zug,der,train,Der Zug kommt um acht.,A1,noun,Travel,yes,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0678,zum Beispiel,,for example,Ich mag Obst zum Beispiel Äpfel.,A1,other,School,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0679,zurück,,back,Ich komme morgen zurück.,A1,other,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0680,zurzeit,,currently,Zurzeit lerne ich Deutsch.,A1,other,Housing,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0681,zusammen,,together,Wir essen zusammen.,A1,adverb,General,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
a1_0682,zwischen,,between,Der Tisch steht zwischen den Stühlen.,A1,preposition,Grammar,no,Goethe-Zertifikat A1 Start Deutsch 1 Wortliste PDF; original Unser Dorf example sentence,,False
